unique_id,subnational_wide,per_unit_impacts,emissions_reduction_impact,units,impact_time_frame,impact_page,intervention,mitigation_strategy_cat,sector,study_subject_type,study_subject_value,study_subject_units,impact_type,methodology,model,impact_components,subnational_context,subnational_name,subnational_country,subnational_page,gov_action_or_policy,policy_note,policy_page,units_available,synthesis_group,name,country,entity_type,iso,population,region,mitigation_stratcat_t2,mitigation_stratcat_t1,emissions_reduction_impact_orig,units_orig,year,impact_time_period_end,weight1,weight2,unit_conversion,er_impact_tco2,er_impact_tco2_annual,er_impact_tco2_annual_pc,short_strat,outlier,er_impact_std_w1,er_impact_std_w2
226608,Yes,No,0.0573,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.134957146,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Syllhet,Bangladesh,4,No,NA,NA,Yes,sg_1,Syllhet,Bangladesh,City,BGD,526412,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,57300,57300,0.108850102,"Waste to energy, ene...",0,0.02467269,0.074018069
226608,Yes,No,0.1222,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.287946748,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Syllhet,Bangladesh,4,No,NA,NA,Yes,sg_1,Syllhet,Bangladesh,City,BGD,526412,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,122200,122200,0.232137565,"Waste to energy, ene...",0,0.068093686,0.204281057
226608,Yes,No,0.3097,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.729666828,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Syllhet,Bangladesh,4,No,NA,NA,Yes,sg_1,Syllhet,Bangladesh,City,BGD,526412,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,309700,309700,0.588322455,"Waste to energy, ene...",0,0.13335309,0.400059269
226608,Yes,No,0.0563,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.132634798,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Rangpur,Bangladesh,4,No,NA,NA,Yes,sg_1,Rangpur,Bangladesh,City,BGD,1031388,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,56300,56300,0.054586635,"Waste to energy, ene...",0,0.01601208,0.048036239
226608,Yes,No,0.0837,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.197220103,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Rangpur,Bangladesh,4,No,NA,NA,Yes,sg_1,Rangpur,Bangladesh,City,BGD,1031388,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,83700,83700,0.081152777,"Waste to energy, ene...",0,0.018394629,0.055183888
226608,Yes,No,0.0745,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.175529033,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Rangpur,Bangladesh,4,No,NA,NA,Yes,sg_1,Rangpur,Bangladesh,City,BGD,1031388,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,74500,74500,0.072232758,"Waste to energy, ene...",0,0.021188276,0.063564827
226608,Yes,No,0.1446,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.340787017,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Rangpur,Bangladesh,4,No,NA,NA,Yes,sg_1,Rangpur,Bangladesh,City,BGD,1031388,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,144600,144600,0.140199421,"Waste to energy, ene...",0,0.031778535,0.095335606
226608,Yes,No,0.7635,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,1.514834863,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Chittagong,Bangladesh,4,No,NA,NA,Yes,sg_1,Chittagong,Bangladesh,City,BGD,2581643,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,763500,763500,0.295741898,"Waste to energy, ene...",0,0.086750957,0.26025287
226608,Yes,No,1.3049,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,2.588949762,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Chittagong,Bangladesh,4,No,NA,NA,Yes,sg_1,Chittagong,Bangladesh,City,BGD,2581643,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,1304900,1304900,0.50545331,"Waste to energy, ene...",0,0.114569417,0.343708251
226608,Yes,No,0.9011,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,1.787914412,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Chittagong,Bangladesh,4,No,NA,NA,Yes,sg_1,Chittagong,Bangladesh,City,BGD,2581643,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,901100,901100,0.349041289,"Waste to energy, ene...",0,0.102385445,0.307156334
226608,Yes,No,1.8179,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,3.606904351,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Chittagong,Bangladesh,4,No,NA,NA,Yes,sg_1,Chittagong,Bangladesh,City,BGD,2581643,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,1817900,1817900,0.704163976,"Waste to energy, ene...",0,0.159610501,0.478831504
226608,Yes,No,0.1703,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.337875822,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Khulna,Bangladesh,4,No,NA,NA,Yes,sg_1,Khulna,Bangladesh,City,BGD,949229,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,170300,170300,0.179408762,"Waste to energy, ene...",0,0.05262657,0.157879711
226608,Yes,No,0.2567,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.509366542,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Khulna,Bangladesh,4,No,NA,NA,Yes,sg_1,Khulna,Bangladesh,City,BGD,949229,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,256700,256700,0.270430002,"Waste to energy, ene...",0,0.061297467,0.183892401
226608,Yes,No,0.2246,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.445687207,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Khulna,Bangladesh,4,No,NA,NA,Yes,sg_1,Khulna,Bangladesh,City,BGD,949229,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,224600,224600,0.236613083,"Waste to energy, ene...",0,0.069406504,0.208219513
226608,Yes,No,0.4416,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.876228943,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Khulna,Bangladesh,4,No,NA,NA,Yes,sg_1,Khulna,Bangladesh,City,BGD,949229,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,441600,441600,0.465219668,"Waste to energy, ene...",0,0.105449791,0.316349374
226608,Yes,No,0.0513,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.101831279,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Syllhet,Bangladesh,4,No,NA,NA,Yes,sg_1,Syllhet,Bangladesh,City,BGD,526412,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,51300,51300,0.097452186,"Waste to energy, ene...",0,0.028585974,0.085757923
226608,Yes,No,0.068,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.134957146,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Syllhet,Bangladesh,4,No,NA,NA,Yes,sg_1,Syllhet,Bangladesh,City,BGD,526412,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,68000,68000,0.129176387,"Waste to energy, ene...",0,0.029279981,0.087839943
226608,Yes,No,0.1451,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.287946748,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Syllhet,Bangladesh,4,No,NA,NA,Yes,sg_1,Syllhet,Bangladesh,City,BGD,526412,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,145100,145100,0.275639613,"Waste to energy, ene...",0,0.080854287,0.24256286
226608,Yes,No,0.3678,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.729666828,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Syllhet,Bangladesh,4,No,NA,NA,Yes,sg_1,Syllhet,Bangladesh,City,BGD,526412,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,367800,367800,0.698692279,"Waste to energy, ene...",0,0.15837025,0.47511075
226608,Yes,No,0.0669,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.132634798,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Rangpur,Bangladesh,4,No,NA,NA,Yes,sg_1,Rangpur,Bangladesh,City,BGD,1031388,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,66900,66900,0.064864047,"Waste to energy, ene...",0,0.019026787,0.057080362
226608,Yes,No,0.0994,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.197220103,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Rangpur,Bangladesh,4,No,NA,NA,Yes,sg_1,Rangpur,Bangladesh,City,BGD,1031388,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,99400,99400,0.096374982,"Waste to energy, ene...",0,0.021844996,0.065534988
226608,Yes,No,0.0885,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.175529033,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Rangpur,Bangladesh,4,No,NA,NA,Yes,sg_1,Rangpur,Bangladesh,City,BGD,1031388,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,88500,88500,0.085806699,"Waste to energy, ene...",0,0.025169965,0.075509895
226608,Yes,No,0.1718,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.340787017,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Rangpur,Bangladesh,4,No,NA,NA,Yes,sg_1,Rangpur,Bangladesh,City,BGD,1031388,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,171800,171800,0.166571649,"Waste to energy, ene...",0,0.03775624,0.113268721
100129,Yes,No,11000,t/a,1,1,Fuel-switching from MSW to SRF,Low-carbon energy generation,Electricity and heat,NA,NA,NA,Potential/Ex Ante,Environmental and economic analysis,NA,Avoided fossil fuel generation emissions,City or Municipal Government,Sheffied,UK,1,No,NA,NA,No,sg_1,Sheffield,United Kingdom,City,GBR,556500,Europe,Low-carbon energy generation,Clean energy generation,      NA,NA,2012,NA,0.65,0.95,1,11000,11000,0.019766397,Low-carbon energy ge...,0,0.012848158,0.018778077
100129,Yes,No,22000,t/a,1,1,Using a lower return-water temperature of 30 C compared to 65 C for district heating,"District heating/cooling, expansion",Electricity and heat,NA,NA,NA,Potential/Ex Ante,Environmental and economic analysis,NA,Avoided fossil fuel generation emissions,City or Municipal Government,Sheffield,UK,1,No,NA,NA,No,sg_1,Sheffield,United Kingdom,City,GBR,556500,Europe,"District heating/cooling, expansion",Energy system operations,      NA,NA,2012,NA,0.65,0.95,1,22000,22000,0.039532794,District heating/coo...,0,0.025696316,0.037556155
107550,Yes,No,5056.82,tons,1,25,Energy Internet,"Smart grid, Smart meters, intelligent controls, thermostats, building information and monitoring systems",Electricity and heat,NA,NA,NA,Achieved/Ex Post,System dynamics,Vensim,"Energy supply efficiencies, energy transmission efficiencies, energy demand efficiencies",Regional Government,Beijing Yanqing,China,19,No,NA,NA,No,sg_1,Yanqing District,China,Region,CHN,289093,East Asia and the Pacific,Energy system efficiencies,Energy system operations,      NA,NA,2020,2019,1,1,1,5056.82,5056.82,0.017492018,Energy system effici...,0,0.017492018,0.017492018
107550,Yes,No,5143,tons,1,25,Energy Internet,"Smart grid, Smart meters, intelligent controls, thermostats, building information and monitoring systems",Electricity and heat,NA,NA,NA,Potential/Ex Ante,System dynamics,Vensim,"Energy supply efficiencies, energy transmission efficiencies, energy demand efficiencies",Regional Government,Beijing Yanqing,China,19,No,NA,NA,No,sg_1,Yanqing District,China,Region,CHN,289093,East Asia and the Pacific,Energy system efficiencies,Energy system operations,      NA,NA,2020,2020,0.666666667,1,1,5143,5143,0.017790123,Energy system effici...,0,0.011860082,0.017790123
107550,Yes,No,6214.84,tons,1,25,Energy Internet,"Smart grid, Smart meters, intelligent controls, thermostats, building information and monitoring systems",Electricity and heat,NA,NA,NA,Potential/Ex Ante,System dynamics,Vensim,"Energy supply efficiencies, energy transmission efficiencies, energy demand efficiencies",Regional Government,Beijing Yanqing,China,19,No,NA,NA,No,sg_1,Yanqing District,China,Region,CHN,289093,East Asia and the Pacific,Energy system efficiencies,Energy system operations,      NA,NA,2020,2021,0.663333333,0.99,1,6214.84,6214.84,0.021497719,Energy system effici...,0,0.014260153,0.021282742
